2 4 6 8 9 11 14 15 17         
2 4 6 8 9 11 13 16 17         
2 4 6 8 9 11 13 15 18         
2 3 5 8 11 14 18           
2 3 5 8 14 16 17           
2 3 5 8 14 15 18           
2 3 5 8 14             
2 3 5 7 10 12 14 15 18         
2 3 5 7 10 12 13 16 18         
2 3 5 7 10 12 18           
2 3 5 7 10 11 14 16 18         
2 3 5 7 10 14 18           
2 3 5 7 10 16 18           
2 3 5 7 9 12 14 16 18         
2 3 5 7 14 16 18           
2 3 5 10 12 13 18           
2 3 5 10 12 15 18           
2 3 5 10 11 14 18           
2 3 5 10 11 16 18           
2 3 5 10 14 15 18           
2 3 5 10 13 16 18           
2 3 5 10 18             
2 3 5 9 14 16 18           
2 3 5 11 14 16 18           
2 3 8 10 12 13 15           
2 3 8 10 12 13 17           
2 3 8 10 12 15 17           
2 3 8 10 11 14 15           
2 3 8 10 11 14 17           
2 3 8 10 11 13 18           
2 3 8 10 11 15 18           
2 3 8 10 14 15 17           
2 3 8 10 13 15 18           
2 3 8 9 12 14 17           
2 3 8 9 11 14 16           
2 3 8 9 11 14 18           
2 3 8 9 14 16 17           
2 3 8 9 14             
2 3 8 12 14 15 17           
2 3 8 11 14 16 17           
2 3 8 11 14 15 18           
2 3 8 11 14             
2 3 8 14 15             
2 3 8 14 17             
2 3 7 10 12 13 18           
2 3 7 10 12 15 18           
2 3 7 10 11 14 18           
2 3 7 10 11 16 18           
2 3 7 10 14 15 18           
2 3 7 10 13 16 18           
2 3 7 10 18             
2 3 7 9 14 16 18           
2 3 7 11 14 16 18           
2 3 10 12 13 15 18           
2 3 10 11 14 15 18           
2 3 10 11 13 16 18           
2 3 10 11 18             
2 3 10 13 18             
2 3 10 15 18             
2 3 9 11 14 16 18           
2 6 8 9 11 14 15           
2 6 8 9 11 14 17           
2 6 8 9 14 15 17           
2 6 8 11 14 15 17           
2 6 7 10 11 14 15           
2 6 7 10 11 14 17           
2 6 7 10 11 13 18           
2 6 7 10 11 15 18           
2 6 7 10 14 15 17           
2 6 7 10 13 15 18           
2 6 7 9 12 13 18           
2 6 7 9 12 15 18           
2 6 7 12 13 15 18           
2 6 10 11 14 15 17           
2 6 10 11 13 15 18           
2 6 9 12 13 15 18           
2 5 8 10 12 13 15           
2 5 8 10 12 13 17           
2 5 8 10 12 15 17           
2 5 8 10 11 14 15           
2 5 8 10 11 13 18           
2 5 8 10 11 15 18           
2 5 8 10 14 15 17           
2 5 8 10 13 15 18           
2 5 8 9 12 14 15           
2 5 8 9 12 14 17           
2 5 8 9 11 14 16           
2 5 8 9 11 14 18           
2 5 8 9 14 16 17           
2 5 8 9 14 15 18           
2 5 8 9 14             
2 5 8 12 14 15 17           
2 5 8 11 14 15 18           
2 5 8 11 14             
2 5 8 14 15             
2 5 8 14 17             
2 5 7 10 12 13 18           
2 5 7 10 12 15 18           
2 5 7 10 11 14 18           
2 5 7 10 11 16 18           
2 5 7 10 14 15 18           
2 5 7 10 13 16 18           
2 5 7 10 18             
2 5 7 9 14 16 18           
2 5 7 11 14 16 18           
2 5 10 12 13 15 18           
2 5 10 11 14 15 18           
2 5 10 11 13 16 18           
2 5 10 11 18             
2 5 10 13 18             
2 5 10 15 18             
2 5 9 11 14 16 18           
2 8 10 11 14 15 17           
2 8 10 11 13 15 18           
2 8 9 12 14 15 17           
2 8 9 11 14 16 17           
2 8 9 11 14 15 18           
2 8 9 11 14             
2 8 9 14 15             
2 8 9 14 17             
2 8 11 14 15             
2 8 11 14 17             
2 8 14 15 17             
2 7 10 12 13 15 18           
2 7 10 11 14 15 18           
2 7 10 11 13 16 18           
2 7 10 11 18             
2 7 10 13 18             
2 7 10 15 18             
2 10 11 13 18             
2 10 11 15 18             
2 10 13 15 18             
1 4 6 8 10 11 14 15 17         
1 4 6 8 10 11 13 16 17         
1 4 6 8 9 12 13 15 18         
1 4 6 7 10 12 14 15 17         
1 4 6 7 10 11 14 16 17         
1 4 6 7 10 11 14 15 18         
1 4 6 7 10 11 14           
1 4 6 7 10 11 16           
1 4 6 7 10 14 15           
1 4 6 7 10 14 17           
1 4 6 7 10 16 17           
1 4 6 7 9 12 14 15 18         
1 4 6 7 9 12 18           
1 4 6 7 12 15 18           
1 4 6 10 11 14 15           
1 4 6 10 11 14 17           
1 4 6 10 11 13 16           
1 4 6 10 11 16 17           
1 4 6 10 14 15 17           
1 4 6 10 13 16 17           
1 4 6 9 12 13 18           
1 4 6 9 12 15 18           
1 4 6 12 13 15 18           
1 4 5 8 10 12 14 15 17         
1 4 5 8 10 12 13 16 17         
1 4 5 8 10 12 13 15 18         
1 4 5 8 10 12 13           
1 4 5 8 10 12 15           
1 4 5 8 10 12 17           
1 4 5 8 10 11 13 16 18         
1 4 5 8 10 11 16           
1 4 5 8 10 13 16           
1 4 5 8 10 16 17           
1 4 5 8 9 11 14 16 18         
1 4 5 7 10 12 14 16 17         
1 4 5 7 10 12 16           
1 4 5 7 10 11 14 16 18         
1 4 5 7 10 14 16           
1 4 5 7 10 16 18           
1 4 5 7 9 12 14 16 18         
1 4 5 7 14 16 18           
1 4 5 10 12 13 16           
1 4 5 10 12 16 17           
1 4 5 10 11 14 16           
1 4 5 10 11 16 18           
1 4 5 10 14 16 17           
1 4 5 10 13 16 18           
1 4 5 10 16             
1 4 5 9 14 16 18           
1 4 5 11 14 16 18           
1 4 8 10 12 13 15           
1 4 8 10 12 13 17           
1 4 8 10 12 15 17           
1 4 8 10 11 13 16           
1 4 8 10 11 16 17           
1 4 8 10 13 16 17           
1 4 7 10 12 16 17           
1 4 7 10 11 14 16           
1 4 7 10 11 16 18           
1 4 7 10 14 16 17           
1 4 7 10 16             
1 4 7 9 14 16 18           
1 4 7 11 14 16 18           
1 4 10 12 13 16 17           
1 4 10 11 14 16 17           
1 4 10 11 13 16 18           
1 4 10 11 16             
1 4 10 13 16             
1 4 10 16 17             
1 4 9 11 14 16 18           
1 3 6 8 10 12 14 15 17         
1 3 6 8 10 12 13 16 17         
1 3 6 8 10 12 13 15 18         
1 3 6 8 10 12 13           
1 3 6 8 10 12 15           
1 3 6 8 10 12 17           
1 3 6 8 10 11 14 16 17         
1 3 6 8 10 11 14 15 18         
1 3 6 8 10 11 14           
1 3 6 8 10 14 15           
1 3 6 8 10 14 17           
1 3 6 8 9 12 13 16 18         
1 3 6 8 9 12 18           
1 3 6 8 9 11 14 16 18         
1 3 6 8 12 13 18           
1 3 6 8 12 15 18           
1 3 6 7 10 12 14 16 17         
1 3 6 7 10 12 14 15 18         
1 3 6 7 10 12 14           
1 3 6 7 10 12 18           
1 3 6 7 10 11 14 16 18         
1 3 6 7 10 14 16           
1 3 6 7 10 14 18           
1 3 6 7 9 12 14 16 18         
1 3 6 7 12 14 18           
1 3 6 7 12 16 18           
1 3 6 7 14 16 18           
1 3 6 10 12 14 15           
1 3 6 10 12 14 17           
1 3 6 10 12 13 18           
1 3 6 10 12 15 18           
1 3 6 10 11 14 16           
1 3 6 10 11 14 18           
1 3 6 10 14 16 17           
1 3 6 10 14 15 18           
1 3 6 10 14             
1 3 6 9 12 14 18           
1 3 6 9 12 16 18           
1 3 6 9 14 16 18           
1 3 6 12 14 15 18           
1 3 6 12 13 16 18           
1 3 6 12 18             
1 3 6 11 14 16 18           
1 3 8 10 12 14 15           
1 3 8 10 12 14 17           
1 3 8 10 12 13 16           
1 3 8 10 12 13 18           
1 3 8 10 12 16 17           
1 3 8 10 12 15 18           
1 3 8 10 12             
1 3 8 9 14 16 18           
1 3 8 11 14 16 18           
1 3 7 10 14 16 18           
1 3 7 12 14 16 18           
1 3 10 11 14 16 18           
1 3 9 12 14 16 18           
1 3 14 16 18             
1 6 8 10 12 13 15           
1 6 8 10 12 13 17           
1 6 8 10 12 15 17           
1 6 8 10 11 14 15           
1 6 8 10 11 14 17           
1 6 8 10 14 15 17           
1 6 8 9 12 13 18           
1 6 8 9 12 15 18           
1 6 8 12 13 15 18           
1 6 7 10 12 14 15           
1 6 7 10 12 14 17           
1 6 7 10 12 15 18           
1 6 7 10 11 14 16           
1 6 7 10 11 14 18           
1 6 7 10 14 16 17           
1 6 7 10 14 15 18           
1 6 7 10 14             
1 6 7 9 12 14 18           
1 6 7 9 12 16 18           
1 6 7 9 14 16 18           
1 6 7 12 14 15 18           
1 6 7 12 18             
1 6 7 11 14 16 18           
1 6 10 12 14 15 17           
1 6 10 12 13 15 18           
1 6 10 11 14 16 17           
1 6 10 11 14 15 18           
1 6 10 11 14             
1 6 10 14 15             
1 6 10 14 17             
1 6 9 12 14 15 18           
1 6 9 12 13 16 18           
1 6 9 12 18             
1 6 9 11 14 16 18           
1 6 12 13 18             
1 6 12 15 18             
1 5 8 10 12 14 15           
1 5 8 10 12 14 17           
1 5 8 10 12 13 16           
1 5 8 10 12 13 18           
1 5 8 10 12 16 17           
1 5 8 10 12 15 18           
1 5 8 10 12             
1 5 8 9 14 16 18           
1 5 8 11 14 16 18           
1 5 7 10 14 16 18           
1 5 7 12 14 16 18           
1 5 10 11 14 16 18           
1 5 9 12 14 16 18           
1 5 14 16 18             
1 8 10 12 14 15 17           
1 8 10 12 13 16 17           
1 8 10 12 13 15 18           
1 8 10 12 13             
1 8 10 12 15             
1 8 10 12 17             
1 8 9 11 14 16 18           
1 7 10 11 14 16 18           
1 7 9 12 14 16 18           
1 7 14 16 18             
1 9 14 16 18             
1 11 14 16 18             
4 6 7 10 11 14 15           
4 6 7 10 11 14 17           
4 6 7 10 11 13 16           
4 6 7 10 11 16 17           
4 6 7 10 14 15 17           
4 6 7 10 13 16 17           
4 6 7 9 12 13 18           
4 6 7 9 12 15 18           
4 6 7 12 13 15 18           
4 6 10 11 14 15 17           
4 6 10 11 13 16 17           
4 6 9 12 13 15 18           
4 5 8 10 12 13 15           
4 5 8 10 12 13 17           
4 5 8 10 12 15 17           
4 5 8 10 11 13 16           
4 5 8 10 13 16 17           
4 5 7 10 12 13 16           
4 5 7 10 12 16 17           
4 5 7 10 11 14 16           
4 5 7 10 11 16 18           
4 5 7 10 14 16 17           
4 5 7 10 13 16 18           
4 5 7 10 16             
4 5 7 9 14 16 18           
4 5 7 11 14 16 18           
4 5 10 12 13 16 17           
4 5 10 11 13 16 18           
4 5 10 11 16             
4 5 10 13 16             
4 5 10 16 17             
4 5 9 11 14 16 18           
4 8 10 11 13 16 17           
4 7 10 12 13 16 17           
4 7 10 11 14 16 17           
4 7 10 11 13 16 18           
4 7 10 11 16             
4 7 10 13 16             
4 7 10 16 17             
4 10 11 13 16             
4 10 11 16 17             
4 10 13 16 17             
3 6 8 10 12 13 15           
3 6 8 10 12 13 17           
3 6 8 10 12 15 17           
3 6 8 10 11 14 15           
3 6 8 10 11 14 17           
3 6 8 10 14 15 17           
3 6 8 9 12 13 18           
3 6 8 12 13 15 18           
3 6 7 10 12 14 15           
3 6 7 10 12 14 17           
3 6 7 10 12 13 18           
3 6 7 10 12 15 18           
3 6 7 10 11 14 16           
3 6 7 10 11 14 18           
3 6 7 10 14 16 17           
3 6 7 10 14 15 18           
3 6 7 10 14             
3 6 7 9 12 14 18           
3 6 7 9 12 16 18           
3 6 7 9 14 16 18           
3 6 7 12 14 15 18           
3 6 7 12 13 16 18           
3 6 7 12 18             
3 6 7 11 14 16 18           
3 6 10 12 14 15 17           
3 6 10 12 13 15 18           
3 6 10 11 14 16 17           
3 6 10 11 14 15 18           
3 6 10 11 14             
3 6 10 14 15             
3 6 10 14 17             
3 6 9 12 13 16 18           
3 6 9 12 18             
3 6 9 11 14 16 18           
3 6 12 13 18             
3 6 12 15 18             
3 5 8 10 12 14 15           
3 5 8 10 12 14 17           
3 5 8 10 12 13 16           
3 5 8 10 12 13 18           
3 5 8 10 12 16 17           
3 5 8 10 12 15 18           
3 5 8 10 12             
3 5 8 9 14 16 18           
3 5 8 11 14 16 18           
3 5 7 10 14 16 18           
3 5 7 12 14 16 18           
3 5 10 11 14 16 18           
3 5 9 12 14 16 18           
3 5 14 16 18             
3 8 10 12 14 15 17           
3 8 10 12 13 16 17           
3 8 10 12 13 15 18           
3 8 10 12 13             
3 8 10 12 15             
3 8 10 12 17             
3 8 9 11 14 16 18           
3 7 10 11 14 16 18           
3 7 9 12 14 16 18           
3 7 14 16 18             
3 9 14 16 18             
3 11 14 16 18             
6 8 10 11 14 15 17           
6 8 9 12 13 15 18           
6 7 10 12 14 15 17           
6 7 10 12 13 15 18           
6 7 10 11 14 16 17           
6 7 10 11 14 15 18           
6 7 10 11 14             
6 7 10 14 15             
6 7 10 14 17             
6 7 9 12 14 15 18           
6 7 9 12 13 16 18           
6 7 9 12 18             
6 7 12 13 18             
6 7 12 15 18             
6 10 11 14 15             
6 10 11 14 17             
6 10 14 15 17             
6 9 12 13 18             
6 9 12 15 18             
6 12 13 15 18             
5 8 10 12 14 15 17           
5 8 10 12 13 16 17           
5 8 10 12 13 15 18           
5 8 10 12 13             
5 8 10 12 15             
5 8 10 12 17             
5 8 9 11 14 16 18           
5 7 10 11 14 16 18           
5 7 9 12 14 16 18           
5 7 14 16 18             
5 9 14 16 18             
5 11 14 16 18             
8 10 12 13 15             
8 10 12 13 17             
8 10 12 15 17             
7 9 14 16 18             
7 11 14 16 18             
9 11 14 16 18             
2 4 5 8 10 11 13 17          
2 4 5 8 10 11 15 17          
2 4 5 8 10 13 15 17          
2 4 5 8 9 12 13 15          
2 4 5 8 9 12 13 17          
2 4 5 8 9 11 13 16          
2 4 5 8 9 11 13 18          
2 4 5 8 9 11 16 17          
2 4 5 8 9 13 16 17          
2 4 5 8 9 13 15 18          
2 4 5 8 9 13            
2 4 5 8 12 13 15 17          
2 4 5 8 11 13 16 17          
2 4 5 8 11 17            
2 4 5 7 10 11 14 17          
2 4 5 7 9 12 13 16          
2 4 5 7 9 12 13 18          
2 4 5 7 9 11 14 16          
2 4 5 7 9 11 14 18          
2 4 5 7 9 11 16 18          
2 4 5 7 9 13 16 18          
2 4 5 7 11 14 16 17          
2 4 5 10 12 13 15 17          
2 4 5 10 11 14 15 17          
2 4 5 10 11 17            
2 4 5 9 12 13 16 17          
2 4 5 9 12 13 15 18          
2 4 5 9 12 13            
2 4 5 9 11 14 16 17          
2 4 5 9 11 13 16 18          
2 4 5 9 13 16            
2 4 5 9 13 18            
2 4 5 11 14 17            
2 4 5 11 16 17            
2 4 8 10 11 13 15 17          
2 4 8 9 12 13 15 17          
2 4 8 13 15 17            
2 4 7 10 12 13 15 17          
2 4 7 9 11 14 16 17          
2 4 7 9 11 14 15 18          
2 4 7 9 11 14            
2 4 7 9 11 13 16 18          
2 4 7 9 11 16            
2 4 7 9 11 18            
2 4 10 13 15 17            
2 4 12 13 15 17            
2 3 6 8 10 13 15 17          
2 3 6 8 9 12 13 15          
2 3 6 8 9 12 15 17          
2 3 6 8 9 11 15 18          
2 3 6 8 9 13 15 18          
2 3 6 8 9 15            
2 3 6 8 12 13 15 17          
2 3 6 7 9 12 14 15          
2 3 6 7 9 11 14 16          
2 3 6 7 9 11 14 18          
2 3 6 7 9 11 16 18          
2 3 6 7 9 14 15 18          
2 3 6 10 12 13 15 17          
2 3 6 9 12 14 15 17          
2 3 6 9 12 15            
2 3 6 9 11 14 15 18          
2 3 6 9 14 15            
2 3 6 9 15 18            
2 3 5 8 10 11 16 17          
2 3 5 8 9 12 13 16          
2 3 5 8 9 12 13 18          
2 3 5 8 9 12 15 18          
2 3 5 8 9 13 16 18          
2 3 5 10 11 14 16 17          
2 3 5 9 12 14 15 18          
2 3 5 9 12 13 16 18          
2 3 8 9 12 13 15 18          
2 3 8 9 12 15            
2 3 8 9 15 18            
2 3 7 9 12 14 15 18          
2 3 9 12 14 15            
2 3 9 12 15 18            
2 3 9 14 15 18            
2 6 8 10 11 13 15 17          
2 6 8 9 12 13 15 17          
2 6 8 13 15 17            
2 6 7 10 12 13 15 17          
2 6 7 9 11 14 16 17          
2 6 7 9 11 14 15 18          
2 6 7 9 11 14            
2 6 7 9 11 13 16 18          
2 6 7 9 11 16            
2 6 7 9 11 18            
2 6 10 13 15 17            
2 6 12 13 15 17            
2 5 8 10 11 13 16 17          
2 5 8 10 11 17            
2 5 8 9 12 13 16 17          
2 5 8 9 12 13 15 18          
2 5 8 9 12 13            
2 5 8 9 11 13 16 18          
2 5 8 9 13 16            
2 5 8 9 13 18            
2 5 8 11 16 17            
2 5 7 10 11 14 16 17          
2 5 7 9 12 13 16 18          
2 5 10 11 14 17            
2 5 10 11 16 17            
2 5 9 12 13 16            
2 5 9 12 13 18            
2 5 9 13 16 18            
2 5 11 14 16 17            
2 8 10 13 15 17            
2 8 12 13 15 17            
2 7 9 11 14 16            
2 7 9 11 14 18            
2 7 9 11 16 18            
2 10 12 13 15 17            
1 4 6 8 10 13 15 17          
1 4 6 8 9 12 13 17          
1 4 6 8 9 12 15 17          
1 4 6 8 9 11 14 17          
1 4 6 8 9 11 16 17          
1 4 6 8 9 14 15 17          
1 4 6 8 9 13 16 17          
1 4 6 8 9 17            
1 4 6 8 12 13 15 17          
1 4 6 7 10 12 13 15          
1 4 6 7 10 12 13 17          
1 4 6 7 10 11 13 18          
1 4 6 7 10 13 15 18          
1 4 6 7 10 13            
1 4 6 7 9 12 14 17          
1 4 6 7 9 12 13 16          
1 4 6 7 9 12 16 17          
1 4 6 7 9 11 14 16          
1 4 6 7 9 11 14 18          
1 4 6 7 9 11 16 18          
1 4 6 7 9 14 16 17          
1 4 6 7 9 13 16 18          
1 4 6 7 12 13 16 17          
1 4 6 7 12 13            
1 4 6 7 11 13 16 18          
1 4 6 7 13 16            
1 4 6 7 13 18            
1 4 6 10 12 13 15 17          
1 4 6 9 12 14 15 17          
1 4 6 9 12 13 16 17          
1 4 6 9 12 17            
1 4 6 9 11 14 16 17          
1 4 6 9 14 17            
1 4 6 9 16 17            
1 4 5 8 10 11 14 17          
1 4 5 8 9 12 14 17          
1 4 5 8 9 12 13 16          
1 4 5 8 9 12 13 18          
1 4 5 8 9 12 16 17          
1 4 5 8 9 14 16 17          
1 4 5 8 9 13 16 18          
1 4 5 8 11 14 16 17          
1 4 5 7 10 12 13 18          
1 4 5 7 12 13 16 18          
1 4 5 9 12 14 16 17          
1 4 5 9 12 13 16 18          
1 4 8 9 12 14 15 17          
1 4 8 9 12 13 16 17          
1 4 8 9 12 17            
1 4 8 9 11 14 16 17          
1 4 8 9 14 17            
1 4 8 9 16 17            
1 4 7 10 12 13 15 18          
1 4 7 10 12 13            
1 4 7 10 13 18            
1 4 7 9 12 14 16 17          
1 4 7 9 12 13 16 18          
1 4 7 12 13 16            
1 4 7 12 13 18            
1 4 7 13 16 18            
1 4 9 12 14 17            
1 4 9 12 16 17            
1 4 9 14 16 17            
1 3 6 8 9 12 14 15          
1 3 6 8 9 12 14 17          
1 3 6 8 9 12 16 17          
1 3 6 8 9 14 16 17          
1 3 6 8 9 14 15 18          
1 3 6 7 10 12 13 16          
1 3 6 7 10 13 16 18          
1 3 6 9 12 14 16 17          
1 3 5 8 10 11 14 16          
1 3 5 8 10 11 14 18          
1 3 5 8 10 11 16 18          
1 3 5 8 10 14 16 17          
1 3 5 8 10 14 15 18          
1 3 5 8 10 14            
1 3 5 8 10 13 16 18          
1 3 5 8 10 16            
1 3 5 8 10 18            
1 3 5 8 9 12 14 16          
1 3 5 8 9 12 14 18          
1 3 5 8 9 12 16 18          
1 3 5 8 12 14 16 17          
1 3 5 8 12 14 15 18          
1 3 5 8 12 14            
1 3 5 8 12 13 16 18          
1 3 5 8 12 16            
1 3 5 8 12 18            
1 3 5 8 14 16            
1 3 5 8 14 18            
1 3 5 8 16 18            
1 3 5 7 10 12 14 16          
1 3 5 7 10 12 14 18          
1 3 5 7 10 12 16 18          
1 3 5 10 12 14 16 17          
1 3 5 10 12 14 15 18          
1 3 5 10 12 14            
1 3 5 10 12 13 16 18          
1 3 5 10 12 16            
1 3 5 10 12 18            
1 3 5 10 14 16            
1 3 5 10 14 18            
1 3 5 10 16 18            
1 3 5 12 14 16            
1 3 5 12 14 18            
1 3 5 12 16 18            
1 3 8 9 12 14 16 17          
1 3 8 9 12 14 15 18          
1 3 7 10 12 13 16 18          
1 6 8 9 12 14 15 17          
1 6 8 9 12 13 16 17          
1 6 8 9 12 17            
1 6 8 9 11 14 16 17          
1 6 8 9 14 17            
1 6 8 9 16 17            
1 6 7 10 12 13 16 17          
1 6 7 10 12 13            
1 6 7 10 11 13 16 18          
1 6 7 10 13 16            
1 6 7 10 13 18            
1 6 7 9 12 14 16 17          
1 6 7 12 13 16            
1 6 7 13 16 18            
1 6 9 12 14 17            
1 6 9 12 16 17            
1 6 9 14 16 17            
1 5 8 10 11 14 16 17          
1 5 8 9 12 14 16 17          
1 5 8 9 12 13 16 18          
1 5 7 10 12 13 16 18          
1 8 9 12 14 17            
1 8 9 12 16 17            
1 8 9 14 16 17            
1 7 10 12 13 16            
1 7 10 12 13 18            
1 7 10 13 16 18            
1 7 12 13 16 18            
1 9 12 14 16 17            
4 6 8 10 11 13 15 17          
4 6 8 9 12 13 15 17          
4 6 8 13 15 17            
4 6 7 10 12 13 15 17          
4 6 7 9 11 14 16 17          
4 6 7 9 11 14 15 18          
4 6 7 9 11 14            
4 6 7 9 11 13 16 18          
4 6 7 9 11 16            
4 6 7 9 11 18            
4 6 10 13 15 17            
4 6 12 13 15 17            
4 5 8 10 11 14 15 17          
4 5 8 10 11 17            
4 5 8 9 12 13 16 17          
4 5 8 9 12 13 15 18          
4 5 8 9 12 13            
4 5 8 9 11 14 16 17          
4 5 8 9 11 13 16 18          
4 5 8 9 13 16            
4 5 8 9 13 18            
4 5 8 11 14 17            
4 5 8 11 16 17            
4 5 7 9 12 13 16 18          
4 5 10 11 14 17            
4 5 9 12 13 16            
4 5 9 12 13 18            
4 5 9 13 16 18            
4 5 11 14 16 17            
4 8 10 13 15 17            
4 8 12 13 15 17            
4 7 9 11 14 16            
4 7 9 11 14 18            
4 7 9 11 16 18            
4 10 12 13 15 17            
3 6 8 9 12 14 15 17          
3 6 8 9 12 15            
3 6 8 9 11 14 15 18          
3 6 8 9 14 15            
3 6 8 9 15 18            
3 6 9 12 14 15            
3 6 9 14 15 18            
3 5 8 10 11 14 16 17          
3 5 8 9 12 14 15 18          
3 5 8 9 12 13 16 18          
3 8 9 12 14 15            
3 8 9 12 15 18            
3 8 9 14 15 18            
3 9 12 14 15 18            
6 8 10 13 15 17            
6 8 12 13 15 17            
6 7 9 11 14 16            
6 7 9 11 14 18            
6 7 9 11 16 18            
6 10 12 13 15 17            
5 8 10 11 14 17            
5 8 10 11 16 17            
5 8 9 12 13 16            
5 8 9 12 13 18            
5 8 9 13 16 18            
5 8 11 14 16 17            
5 10 11 14 16 17            
5 9 12 13 16 18            
